soil_moisture,soil_ph,soil_temperature,nitrogen,phosphorus,potassium,area_ha,kc,et0,etc_per_day,rain_3day,temp_max,temp_min,humidity,wind_speed,depletion_mm,TAW,RAW,root_depth,water_need_level,optimal_moisture,soil_infiltration,growth_stage_enc,should_irrigate,urgency,water_litres,efficiency_score
62.18,5.9,15.89,87.55,6.81,20.27,10.93,0.938,3.973,3.725,3.32,46.2,40.34,63.41,8.22,0.0,144.0,43.2,1.2,4,80,40,5,0,0,2514120.07,78.58
36.49,8.8,36.77,74.81,61.87,78.52,16.089,0.75,2.53,1.897,0.88,27.8,12.24,43.51,21.68,0.0,204.0,61.2,1.2,4,80,25,1,0,1,1951235.76,75.07
77.64,8.66,19.66,8.85,51.99,56.19,6.892,0.825,4.751,3.919,3.08,41.56,25.82,44.9,17.06,0.0,162.0,72.9,0.9,1,55,10,5,0,0,1522775.22,83.35
92.53,6.06,30.51,48.71,5.89,12.79,4.723,0.44,4.236,1.864,0.48,42.37,31.62,64.15,23.6,0.0,132.0,46.2,1.1,3,75,40,0,0,0,624580.62,77.42
65.04,8.54,23.71,92.56,6.44,57.96,12.648,1.2,2.924,3.509,1.83,34.68,17.49,90.39,8.55,0.0,150.0,60.0,1.0,2,65,1,3,0,0,2920783.75,76.47
82.51,6.38,23.73,99.37,33.27,39.44,2.797,0.63,2.796,1.762,4.14,34.29,25.04,64.3,11.21,0.0,187.0,65.45,1.1,3,70,25,1,0,0,163723.3,83.61
45.73,7.04,38.53,60.67,16.43,41.27,9.623,0.72,3.74,2.693,3.63,40.98,33.44,46.02,1.25,0.0,170.0,68.0,1.0,2,65,25,1,0,1,1352357.29,80.4
51.58,6.92,33.75,35.85,50.52,86.93,13.194,1.15,1.5,1.725,3.39,20.34,11.57,58.93,1.82,0.0,132.0,46.2,1.1,3,70,40,3,0,1,951425.2,82.0
70.37,5.32,15.07,24.81,9.67,41.36,9.419,1.15,3.369,3.874,2.58,37.33,30.5,36.1,19.96,0.0,170.0,68.0,1.0,2,60,25,3,0,0,1983889.7,84.13
82.87,7.33,19.67,33.99,46.52,52.67,16.123,0.75,2.365,1.774,0.23,28.76,16.62,63.69,13.97,0.0,180.0,72.0,1.0,2,65,10,5,0,0,1912180.23,75.65
53.7,8.64,30.29,49.75,73.44,84.04,5.36,0.75,2.593,1.945,0.65,29.8,12.24,60.58,10.79,0.0,150.0,60.0,1.0,2,65,1,5,0,1,661497.9,75.7
65.5,4.67,17.08,5.62,21.42,20.55,17.031,0.825,2.01,1.658,1.72,23.56,9.96,28.88,14.84,0.0,110.0,44.0,1.0,2,60,50,5,0,0,1510026.07,75.46
62.62,8.2,32.85,118.08,5.16,80.17,12.308,1.15,1.5,1.725,3.4,18.07,7.02,77.56,4.56,0.0,180.0,72.0,1.0,2,65,10,3,0,0,795899.14,81.61
79.28,7.06,15.85,15.45,69.79,7.81,6.041,1.0,3.129,3.129,1.03,35.01,27.23,36.82,19.4,0.0,198.0,69.3,1.1,3,75,10,4,0,0,1116163.23,81.12
48.99,8.66,34.16,70.63,70.99,56.15,19.473,1.0,3.836,3.836,3.62,43.75,31.59,89.21,8.56,0.0,198.0,69.3,1.1,3,75,10,4,0,1,3897249.05,82.26
86.63,5.62,38.73,6.95,56.14,17.75,15.439,0.6,2.944,1.766,0.39,32.76,15.93,73.63,19.21,0.0,132.0,46.2,1.1,3,75,40,1,0,0,1672893.73,76.88
84.36,5.14,22.71,111.8,67.98,9.61,9.017,1.1,4.623,5.085,0.33,45.3,40.1,28.05,16.13,0.0,144.0,64.8,0.9,1,55,2,4,0,0,3132264.41,83.04
55.63,8.37,38.93,63.91,43.28,66.78,3.931,1.1,4.987,5.485,1.25,46.23,41.21,20.13,15.64,0.0,162.0,72.9,0.9,1,55,10,4,0,0,1406188.99,80.01
81.24,7.65,17.37,11.52,42.96,67.06,13.323,0.788,3.854,3.035,8.33,43.92,37.19,65.43,19.15,0.0,132.0,46.2,1.1,3,70,40,5,0,0,1071674.55,75.38
34.17,6.1,28.52,51.99,69.58,85.79,1.495,0.788,2.619,2.062,14.31,38.99,32.5,87.35,3.55,0.0,121.0,42.35,1.1,3,70,50,5,0,0,0.0,85.93
46.55,5.56,30.73,88.76,75.9,39.78,14.145,1.02,5.511,5.621,0.04,43.01,27.2,22.57,8.89,0.0,110.0,44.0,1.0,2,65,50,2,0,1,5622621.52,76.3
84.21,8.17,35.28,45.46,8.47,19.66,13.447,0.46,1.5,0.69,1.2,22.02,15.39,46.53,2.36,0.0,110.0,44.0,1.0,2,60,50,0,0,0,445607.89,80.95
90.44,5.68,39.56,104.08,71.35,16.08,17.414,1.15,6.295,7.239,1.33,46.25,30.61,26.85,2.12,0.0,150.0,60.0,1.0,2,60,1,3,0,0,8824602.59,82.43
16.0,8.78,28.14,46.21,47.09,65.84,5.538,0.5,2.119,1.06,1.17,26.73,15.65,70.24,17.66,264.05,192.0,57.6,1.2,4,80,2,0,1,3,302068.04,58.61
66.95,7.28,24.31,39.14,28.09,59.86,8.72,0.69,1.562,1.078,1.84,22.03,16.95,22.23,21.69,0.0,170.0,68.0,1.0,2,60,25,1,0,0,430670.87,80.25
89.32,5.07,26.19,66.99,68.12,89.47,14.262,0.6,3.463,2.078,0.01,37.26,20.29,82.8,21.63,0.0,162.0,72.9,0.9,1,45,10,1,0,0,2078497.35,79.41
75.12,4.54,29.38,102.9,37.35,67.85,10.655,0.6,3.623,2.174,0.29,37.42,25.7,55.69,21.04,0.0,198.0,69.3,1.1,3,75,10,1,0,0,1601216.76,79.22
24.18,7.03,39.09,11.57,36.65,73.17,7.457,0.69,2.755,1.901,5.29,33.61,27.12,36.73,17.16,0.0,132.0,46.2,1.1,3,70,40,1,1,2,412237.85,81.04
79.82,8.92,17.07,60.16,19.24,44.54,10.042,0.72,3.386,2.438,0.11,36.66,25.95,44.35,1.08,0.0,222.0,66.6,1.2,4,85,20,1,0,0,1587412.32,80.11
50.92,6.38,19.77,99.57,56.26,34.17,15.96,0.9,5.459,4.914,0.45,47.68,39.49,47.19,24.82,0.0,185.0,74.0,1.0,2,65,20,5,0,1,4927534.18,74.98
21.26,5.81,25.47,99.55,58.09,82.73,6.717,0.938,2.308,2.164,0.71,27.28,16.26,20.56,5.18,176.84,216.0,64.8,1.2,4,80,10,5,1,3,862524.32,69.38
51.41,8.57,15.1,77.27,70.95,14.14,18.353,1.15,3.341,3.842,0.35,42.56,34.77,87.9,20.1,0.0,185.0,74.0,1.0,2,60,20,3,0,1,5158112.09,83.77
64.41,6.26,30.03,78.16,62.47,75.61,13.298,0.862,4.677,4.034,1.14,47.69,32.57,88.31,7.99,0.0,160.0,64.0,1.0,2,60,2,5,0,0,3430536.54,83.53
50.18,8.83,16.84,62.32,17.09,73.93,0.72,1.2,2.846,3.415,4.97,31.65,21.52,26.91,9.42,0.0,185.0,74.0,1.0,2,65,20,4,0,1,109830.46,81.9
43.6,6.66,19.67,87.28,18.47,77.14,10.836,1.2,3.12,3.744,5.86,34.44,17.31,77.97,18.58,0.0,180.0,72.0,1.0,2,65,10,4,0,1,1733565.96,80.79
73.08,5.55,22.02,6.74,72.03,67.82,2.872,0.69,2.279,1.572,1.92,27.84,16.6,57.04,14.89,0.0,176.0,61.6,1.1,3,70,2,1,0,0,240435.46,77.17
85.14,5.49,18.03,32.53,20.49,88.73,7.683,0.46,3.649,1.679,1.73,37.54,23.5,53.39,5.59,0.0,110.0,44.0,1.0,2,60,50,0,0,0,699815.35,84.25
91.32,7.06,39.25,71.32,15.87,37.67,15.867,0.46,2.332,1.073,2.5,30.65,24.35,27.21,5.93,0.0,160.0,64.0,1.0,2,65,2,0,0,0,636716.58,87.97
66.65,6.86,20.37,106.56,25.68,26.49,5.23,1.05,1.646,1.728,1.81,20.87,9.39,44.56,13.05,0.0,132.0,46.2,1.1,3,70,40,3,0,0,492547.22,82.68
38.81,8.17,28.35,28.97,72.64,14.3,14.695,0.75,2.515,1.887,4.05,38.35,32.41,87.61,7.91,0.0,144.0,43.2,1.2,4,80,40,1,0,1,1000802.04,80.41
63.86,5.83,26.46,82.74,38.39,82.41,17.362,0.66,1.657,1.093,0.82,22.4,7.2,90.68,7.92,0.0,203.5,71.23,1.1,3,75,20,1,0,0,1006807.29,81.58
24.25,8.82,24.78,49.54,25.0,18.95,10.225,0.788,4.603,3.625,8.05,39.7,27.54,22.66,20.09,173.22,165.0,57.75,1.1,3,70,1,5,0,0,1344017.48,53.2
39.15,7.4,34.25,43.2,30.48,43.34,3.487,1.0,5.329,5.329,5.67,45.82,31.65,52.52,3.06,0.0,162.0,72.9,0.9,1,45,10,3,0,1,1000969.54,82.11
78.75,4.65,21.84,76.54,41.59,30.08,4.102,1.05,2.406,2.527,1.65,27.05,12.4,33.78,14.85,0.0,187.0,65.45,1.1,3,70,25,3,0,0,656698.22,76.0
46.9,5.25,26.53,52.85,79.26,55.48,1.482,0.46,2.777,1.277,6.74,31.8,15.38,85.01,24.05,0.0,166.5,74.92,0.9,1,55,20,0,0,1,0.0,79.22
15.29,7.27,32.56,20.09,17.51,86.86,18.882,0.6,1.524,0.915,4.8,22.71,14.5,86.91,10.87,204.43,144.0,64.8,0.9,1,45,2,1,1,3,0.0,52.92
86.93,5.97,28.08,65.0,53.67,31.07,12.889,0.48,1.948,0.935,3.54,22.23,5.61,30.81,21.01,0.0,222.0,66.6,1.2,4,85,20,0,0,0,153240.29,85.37
41.19,8.85,19.87,88.14,18.78,81.96,14.865,0.63,5.239,3.301,0.75,45.98,29.55,61.21,3.81,0.0,132.0,46.2,1.1,3,75,40,1,0,1,3072183.55,77.57
84.42,4.6,20.96,73.63,69.9,30.29,7.712,0.34,2.205,0.75,5.56,29.2,20.38,72.41,16.4,0.0,110.0,44.0,1.0,2,60,50,0,0,0,0.0,74.26
87.04,6.93,19.64,30.55,49.27,83.06,10.656,1.1,5.689,6.258,6.35,46.07,37.66,26.48,19.91,0.0,108.0,48.6,0.9,1,55,40,3,0,0,3615275.38,83.71
33.79,6.58,27.21,57.68,51.49,62.75,7.979,1.0,2.354,2.354,0.67,28.11,18.32,25.26,8.04,19.93,162.0,72.9,0.9,1,50,10,4,0,2,1182948.01,79.45
72.15,8.95,38.09,99.49,60.29,85.32,15.066,0.935,2.821,2.637,1.31,32.13,19.31,42.93,0.08,0.0,108.0,48.6,0.9,1,55,40,2,0,0,2438266.93,81.64
92.01,6.08,38.93,96.93,7.31,55.6,7.376,0.892,1.5,1.339,8.43,19.02,7.11,63.86,6.31,0.0,165.0,57.75,1.1,3,70,1,2,0,0,0.0,83.29
29.08,7.75,27.48,59.42,67.59,16.75,9.871,1.1,5.146,5.66,8.68,41.42,27.84,20.41,19.69,0.0,99.0,44.55,0.9,1,55,50,3,0,0,2732775.65,82.28
43.05,5.94,33.37,113.34,71.41,17.77,12.56,0.46,4.899,2.253,6.89,47.88,39.04,67.61,22.67,0.0,187.0,65.45,1.1,3,70,25,0,0,1,658009.43,84.48
22.51,7.41,38.67,63.42,39.33,78.44,8.549,0.51,3.603,1.838,0.28,38.43,28.38,48.29,4.7,134.86,180.0,72.0,1.0,2,60,10,1,1,2,1146115.22,71.8
60.42,6.61,18.55,7.41,8.48,85.17,10.684,1.05,2.332,2.449,4.78,29.99,19.65,68.91,9.42,0.0,121.0,42.35,1.1,3,70,50,3,0,0,1014917.15,86.13
44.38,8.71,21.51,81.08,32.34,45.05,0.999,0.63,1.571,0.99,0.21,23.02,16.69,83.35,24.04,0.0,176.0,61.6,1.1,3,75,2,1,0,1,60484.21,79.07
67.05,7.82,34.93,22.14,7.84,80.58,9.444,0.825,5.4,4.455,0.56,47.14,35.21,58.25,15.57,0.0,99.0,44.55,0.9,1,55,50,5,0,0,2725056.2,91.61
87.46,5.46,20.82,63.65,53.09,5.08,9.19,0.4,2.572,1.029,5.54,29.97,13.72,82.98,22.65,0.0,165.0,57.75,1.1,3,75,1,0,0,0,0.0,79.65
42.27,7.58,38.08,81.69,20.6,85.3,15.231,1.1,3.709,4.08,0.88,39.5,24.58,69.44,0.55,0.0,162.0,72.9,0.9,1,55,10,3,0,1,4528694.69,84.56
38.09,7.97,25.61,109.37,46.83,58.71,4.869,0.825,1.681,1.387,2.43,19.73,4.89,25.07,18.04,0.0,185.0,74.0,1.0,2,60,20,5,0,1,313962.33,82.19
64.13,4.83,33.47,49.74,14.67,37.9,2.056,1.1,5.414,5.956,3.87,44.64,33.7,30.35,6.3,0.0,108.0,48.6,0.9,1,55,40,3,0,0,780108.58,76.22
18.31,4.77,37.93,43.06,19.5,15.46,9.572,0.977,4.855,4.745,1.12,41.13,29.36,21.55,12.1,216.64,176.0,61.6,1.1,3,70,2,2,1,3,3129009.67,55.28
62.85,7.35,28.01,40.77,52.3,33.3,14.375,0.69,1.924,1.328,3.31,25.11,15.33,63.77,15.71,0.0,162.0,72.9,0.9,1,55,10,1,0,0,646264.53,84.08
40.46,8.52,15.75,26.67,10.26,62.08,5.546,0.4,1.867,0.747,2.45,23.97,12.73,66.43,15.48,0.0,144.0,64.8,0.9,1,50,2,0,0,1,95057.33,79.75
75.7,7.06,16.76,10.7,64.97,51.32,11.469,1.2,2.439,2.926,0.31,28.09,10.99,73.5,23.19,0.0,170.0,68.0,1.0,2,65,25,4,0,0,2333902.09,82.51
66.0,5.07,23.66,29.7,78.83,51.19,6.374,0.892,3.995,3.565,4.97,37.93,24.36,46.05,24.85,0.0,132.0,46.2,1.1,3,70,40,2,0,0,1093751.69,83.01
28.91,8.45,35.65,91.9,21.7,16.58,3.693,0.977,1.5,1.466,3.4,20.79,3.57,83.86,2.27,0.0,110.0,44.0,1.0,2,60,50,2,1,2,181024.35,83.04
16.38,5.82,26.0,7.3,29.28,64.53,4.646,0.46,3.35,1.541,1.45,32.55,16.01,22.13,19.64,259.8,165.0,57.75,1.1,3,70,1,0,1,3,403154.24,50.0
73.46,5.41,23.58,70.25,36.26,29.92,9.089,1.2,1.977,2.373,3.39,26.72,17.8,65.8,11.93,0.0,110.0,44.0,1.0,2,65,50,4,0,0,1117905.4,76.84
90.44,5.18,30.65,71.98,70.02,81.15,15.234,0.977,3.143,3.072,0.45,35.86,28.27,40.75,15.07,0.0,120.0,48.0,1.0,2,60,40,2,0,0,2972602.15,80.67
50.91,8.63,15.19,101.66,27.24,59.5,6.532,0.69,3.391,2.34,6.86,33.69,18.18,33.6,16.6,0.0,165.0,57.75,1.1,3,70,1,1,0,1,429823.3,80.76
86.53,6.83,34.19,56.39,39.51,29.13,5.776,0.69,1.5,1.035,0.39,19.13,7.23,43.16,4.69,0.0,144.0,64.8,0.9,1,55,2,1,0,0,372966.99,84.12
59.55,4.74,28.0,81.78,16.3,88.6,18.311,1.0,4.377,4.377,4.15,47.79,38.11,81.67,8.22,0.0,144.0,64.8,0.9,1,50,2,4,0,0,4871858.29,83.08
27.4,5.13,17.61,96.81,55.0,49.4,15.501,1.05,5.415,5.686,7.69,43.5,26.15,35.09,11.04,116.58,176.0,61.6,1.1,3,70,2,4,1,2,4347227.84,68.24
73.77,6.98,23.93,110.27,5.67,32.29,18.927,0.44,2.891,1.272,3.28,32.95,19.84,59.95,9.93,0.0,176.0,61.6,1.1,3,75,2,0,0,0,793437.93,81.94
44.15,7.16,17.07,67.97,61.08,54.75,17.581,0.935,2.331,2.179,1.75,26.59,15.19,26.56,17.5,0.0,160.0,64.0,1.0,2,60,2,2,0,1,2232553.12,81.48
60.6,7.28,39.02,93.36,31.23,88.1,6.106,0.977,3.625,3.543,0.73,35.31,21.2,40.33,23.91,0.0,170.0,68.0,1.0,2,60,25,2,0,0,1430676.6,87.17
29.39,8.44,20.54,9.0,7.92,40.17,10.503,0.66,1.5,0.99,1.07,19.25,13.04,27.31,16.71,95.49,135.0,60.75,0.9,1,55,1,1,1,2,566421.22,67.69
81.14,8.95,33.53,55.92,16.45,9.07,17.737,1.1,2.886,3.174,4.15,31.4,16.65,57.22,21.99,0.0,120.0,48.0,1.0,2,60,40,3,0,0,2600779.04,76.52
75.17,5.7,34.33,114.08,74.76,15.63,1.188,0.63,4.866,3.066,0.05,41.31,27.08,33.21,17.11,0.0,187.0,65.45,1.1,3,70,25,1,0,0,260756.61,82.44
20.23,8.96,23.9,48.75,11.36,19.21,5.496,0.44,4.406,1.939,18.36,41.98,27.98,63.77,21.6,132.91,166.5,74.92,0.9,1,55,20,0,0,3,0.0,66.8
46.3,7.81,31.11,6.54,54.16,66.17,19.72,0.825,2.991,2.468,3.98,35.6,21.71,79.16,2.4,0.0,180.0,72.0,1.0,2,60,10,5,0,1,2250069.81,80.17
33.76,6.92,22.02,17.02,23.81,42.3,9.933,0.85,1.679,1.427,2.3,22.45,13.28,84.45,22.76,42.4,160.0,64.0,1.0,2,60,2,4,0,2,648361.7,74.43
61.51,5.47,39.84,90.71,22.91,28.13,13.003,0.42,1.983,0.833,3.66,27.69,18.07,78.57,6.67,0.0,121.0,42.35,1.1,3,70,50,0,0,0,46904.16,77.45
33.15,8.63,34.36,73.63,38.99,17.2,18.527,1.05,3.192,3.352,3.23,40.49,31.86,91.06,23.38,0.0,132.0,46.2,1.1,3,70,40,3,0,2,3783023.62,75.43
29.98,7.79,18.8,84.54,73.99,50.57,15.285,0.44,1.747,0.769,3.02,22.29,9.06,24.74,0.92,110.22,165.0,57.75,1.1,3,75,1,0,1,2,132734.1,68.24
69.75,7.4,16.84,82.98,54.46,61.92,16.962,0.6,3.066,1.84,1.33,35.3,18.11,93.5,18.8,0.0,99.0,44.55,0.9,1,45,50,1,0,0,1713536.32,77.81
80.61,5.16,18.65,110.69,46.99,29.93,19.263,0.4,4.078,1.631,3.94,39.22,27.27,44.71,16.92,0.0,162.0,72.9,0.9,1,50,10,0,0,0,1107003.77,83.33
61.52,8.33,30.62,21.82,28.89,68.22,14.825,0.862,1.978,1.706,0.08,24.68,15.07,21.15,8.29,0.0,144.0,64.8,0.9,1,55,2,5,0,0,1883014.17,78.2
68.33,8.86,37.3,74.4,42.72,80.12,6.038,0.862,1.992,1.718,0.26,24.71,14.38,23.99,7.55,0.0,110.0,44.0,1.0,2,65,50,5,0,0,639584.67,84.28
57.93,4.82,24.87,17.76,53.75,75.24,2.422,0.862,1.5,1.294,0.71,20.01,9.73,42.76,6.52,0.0,99.0,44.55,0.9,1,55,50,5,0,0,186408.9,80.69
92.23,8.36,30.03,97.05,6.11,14.47,5.92,1.15,3.887,4.47,5.65,37.32,20.83,37.34,3.48,0.0,165.0,57.75,1.1,3,70,1,4,0,0,1326147.95,80.75
29.07,7.65,25.52,38.09,72.7,5.51,8.157,0.788,1.865,1.469,2.11,27.02,21.31,26.03,4.31,120.2,165.0,57.75,1.1,3,70,1,5,1,2,555299.85,72.48
82.03,5.58,33.01,29.19,8.19,27.49,16.768,0.722,1.643,1.187,8.58,20.47,10.99,20.6,15.76,0.0,120.0,48.0,1.0,2,60,40,2,0,0,0.0,77.6
92.87,7.81,16.11,17.5,40.29,58.7,5.879,0.6,3.787,2.272,7.45,38.24,25.74,52.63,14.56,0.0,120.0,48.0,1.0,2,60,40,1,0,0,264111.51,87.61
78.3,4.55,17.12,114.21,57.33,58.83,6.748,0.935,1.792,1.675,0.56,23.53,13.59,64.88,15.86,0.0,170.0,68.0,1.0,2,60,25,2,0,0,726784.12,80.27
58.95,7.11,34.13,53.17,33.79,55.23,15.688,1.05,3.165,3.323,2.23,37.13,29.71,49.83,12.81,0.0,132.0,46.2,1.1,3,75,40,3,0,0,3025422.92,82.23
56.79,7.53,26.7,56.9,65.12,69.33,8.506,0.9,4.801,4.321,5.49,47.88,42.02,44.45,0.92,0.0,222.0,66.6,1.2,4,85,20,5,0,0,1968162.5,77.78
71.62,6.1,36.71,27.94,21.34,86.65,10.389,0.66,2.317,1.529,1.32,31.39,21.82,82.34,8.82,0.0,99.0,44.55,0.9,1,55,50,1,0,0,838067.79,86.02
56.66,8.66,38.94,119.48,40.48,70.87,11.095,0.42,2.848,1.196,8.58,34.44,18.96,82.65,0.49,0.0,165.0,57.75,1.1,3,75,1,0,0,0,0.0,80.71
57.98,7.98,29.97,67.44,20.87,77.03,17.689,0.938,5.063,4.747,5.8,47.14,40.57,41.87,17.14,0.0,180.0,54.0,1.2,4,80,1,5,0,0,4557162.05,80.93
51.45,7.77,16.8,81.19,5.6,9.04,15.17,0.44,2.183,0.96,1.27,32.33,26.55,56.14,1.57,0.0,176.0,61.6,1.1,3,75,2,0,0,1,679950.19,79.28
44.74,4.99,28.19,51.82,67.99,75.2,16.503,1.062,2.677,2.844,2.26,32.09,23.31,51.16,17.18,0.0,144.0,43.2,1.2,4,80,40,2,0,1,2793076.33,76.19
70.5,8.63,38.6,101.65,9.88,88.24,14.102,0.4,2.984,1.194,0.98,38.8,33.5,55.95,15.66,0.0,132.0,46.2,1.1,3,75,40,0,0,0,890342.01,71.2
18.53,6.84,17.69,53.82,25.28,87.49,0.791,1.1,2.776,3.053,15.98,34.8,27.83,43.95,4.6,214.21,176.0,61.6,1.1,3,75,2,3,0,3,0.0,62.13
58.31,7.24,34.3,76.99,22.35,55.83,19.502,0.935,4.446,4.157,2.53,43.45,32.56,55.81,3.32,0.0,110.0,44.0,1.0,2,60,50,2,0,0,4717740.37,82.81
18.61,5.04,20.48,118.92,65.64,51.05,4.728,0.977,3.523,3.444,2.96,33.57,20.13,20.34,24.7,213.34,176.0,61.6,1.1,3,70,2,2,1,3,1020952.39,51.94
52.53,7.31,26.54,6.09,68.74,43.17,9.472,0.892,2.272,2.028,4.96,28.8,18.17,74.42,17.52,0.0,187.0,65.45,1.1,3,70,25,2,0,1,700915.61,74.33
54.48,5.19,33.95,71.83,20.85,78.44,12.419,0.72,1.5,1.08,12.47,19.02,11.47,86.83,9.53,0.0,160.0,64.0,1.0,2,65,2,1,0,0,0.0,77.32
31.63,7.17,17.56,97.86,52.09,86.94,13.833,1.1,1.587,1.745,1.7,19.47,8.28,59.85,22.92,0.0,108.0,48.6,0.9,1,55,40,3,0,2,1362416.04,82.26
58.89,7.64,25.89,54.76,24.2,64.34,0.209,0.85,2.098,1.783,8.44,33.38,28.34,64.51,0.77,0.0,162.0,72.9,0.9,1,50,10,2,0,0,0.0,81.45
69.72,8.34,20.89,67.11,69.76,50.71,7.916,0.788,2.153,1.696,1.61,29.07,19.07,66.16,1.14,0.0,198.0,69.3,1.1,3,70,10,5,0,0,757521.27,79.94
89.09,6.5,31.27,7.02,22.88,74.31,11.766,1.25,5.635,7.043,1.89,46.39,31.6,53.72,19.47,0.0,192.0,57.6,1.2,4,80,2,4,0,0,5281130.12,82.74
18.77,8.4,25.47,83.79,16.48,75.46,16.502,0.935,2.898,2.709,6.59,32.46,18.73,59.11,13.81,211.56,176.0,61.6,1.1,3,75,2,2,1,3,1638488.31,50.93
39.3,7.97,33.07,10.04,11.63,59.93,5.572,1.0,1.5,1.5,3.57,20.75,10.37,85.81,9.16,0.0,162.0,72.9,0.9,1,45,10,3,0,1,309761.08,76.93
28.55,7.24,37.69,27.24,79.15,36.03,4.429,0.63,4.145,2.611,3.09,43.13,32.05,70.3,12.24,71.0,203.5,71.23,1.1,3,75,20,1,1,2,547854.37,78.99
43.06,7.99,39.02,9.3,69.15,19.37,18.355,1.0,5.385,5.385,7.5,46.4,34.0,55.93,18.96,0.0,170.0,68.0,1.0,2,60,25,4,0,1,4592917.42,75.39
45.6,6.38,36.15,20.75,51.73,34.83,17.722,0.892,2.556,2.281,1.83,28.19,10.48,21.17,5.99,0.0,187.0,65.45,1.1,3,75,25,2,0,1,2227950.68,83.7
70.8,8.87,26.4,117.67,14.35,76.91,0.865,1.2,2.759,3.311,1.75,33.96,22.66,84.22,17.52,0.0,185.0,74.0,1.0,2,65,20,3,0,0,191894.95,80.66
85.87,4.61,36.78,65.56,67.92,20.41,3.107,0.722,3.543,2.559,2.83,39.67,31.09,61.91,17.22,0.0,180.0,72.0,1.0,2,60,10,2,0,0,441741.54,74.42
22.24,8.35,36.15,5.65,68.06,17.83,6.724,1.0,2.936,2.936,8.58,30.4,16.57,26.93,20.67,141.84,144.0,64.8,0.9,1,50,2,4,0,0,563332.6,63.24
22.35,8.64,29.2,88.6,74.79,61.18,9.189,0.862,2.847,2.455,2.58,33.75,19.85,90.85,22.25,140.88,144.0,64.8,0.9,1,55,2,5,1,2,1152886.96,57.24
38.13,7.86,35.9,41.78,68.46,67.43,8.878,1.15,3.851,4.429,0.32,38.96,23.96,62.08,11.08,0.0,185.0,74.0,1.0,2,65,20,4,0,1,2439506.69,77.73
89.98,5.7,31.57,113.49,66.37,15.42,16.058,0.46,3.504,1.612,1.03,39.79,30.51,71.72,20.65,0.0,110.0,44.0,1.0,2,60,50,0,0,0,1678438.65,82.27
33.66,7.78,19.37,44.27,14.55,74.01,2.732,0.6,4.515,2.709,2.06,39.69,25.5,30.68,14.15,21.08,162.0,72.9,0.9,1,45,10,1,0,2,441823.85,78.1
89.98,4.86,35.51,104.14,14.47,60.77,14.072,0.42,3.263,1.371,1.01,34.46,22.92,43.84,17.23,0.0,198.0,69.3,1.1,3,70,10,0,0,0,1128101.07,74.19
45.28,7.19,15.39,61.63,41.43,48.87,4.328,1.15,2.014,2.316,5.33,24.23,10.81,26.95,7.65,0.0,180.0,72.0,1.0,2,65,10,3,0,1,327495.15,91.95
52.45,7.51,18.54,40.93,46.91,32.81,2.288,0.85,1.5,1.275,2.27,24.97,18.55,93.77,5.89,0.0,144.0,64.8,0.9,1,50,2,2,0,1,124526.3,83.74
73.17,8.43,22.13,26.11,78.83,78.62,7.342,0.75,5.248,3.936,3.37,44.84,31.13,52.81,21.84,0.0,180.0,72.0,1.0,2,60,10,5,0,0,1758886.26,88.64
48.42,8.09,24.17,89.53,37.66,39.44,15.953,1.0,1.777,1.777,1.56,21.75,4.68,58.15,15.9,0.0,132.0,46.2,1.1,3,75,40,3,0,1,1658529.22,82.33
83.35,6.11,30.4,94.77,62.36,80.73,16.656,0.72,3.723,2.68,1.3,39.54,24.8,80.56,20.95,0.0,160.0,64.0,1.0,2,65,2,1,0,0,2956909.33,84.21
90.94,5.55,16.21,13.33,21.25,83.18,2.623,1.05,3.72,3.906,2.05,40.43,24.16,85.81,10.42,0.0,176.0,61.6,1.1,3,70,2,3,0,0,614027.59,77.73
25.78,6.33,19.26,51.39,68.84,60.63,13.289,0.63,2.952,1.86,1.27,42.36,36.82,79.59,4.91,112.39,198.0,69.3,1.1,3,70,10,1,1,2,1419411.49,69.22
23.45,5.28,38.91,74.03,40.55,69.41,16.293,0.44,1.631,0.717,2.86,21.31,6.68,89.93,14.64,67.93,153.0,68.85,0.9,1,55,25,0,1,2,128946.57,75.25
63.99,6.15,37.08,119.57,9.34,83.67,4.142,1.1,1.508,1.659,0.16,24.16,18.61,89.16,18.98,0.0,170.0,68.0,1.0,2,60,25,4,0,0,483279.49,81.56
24.61,7.88,25.23,10.95,67.21,53.66,15.48,0.825,3.207,2.646,1.25,38.24,27.59,72.4,0.37,0.0,121.0,42.35,1.1,3,75,50,5,1,2,2721461.86,80.02
63.88,8.74,28.94,62.55,19.79,71.2,13.872,0.42,2.404,1.01,1.41,31.82,25.69,29.43,2.86,0.0,198.0,69.3,1.1,3,70,10,0,0,0,639647.1,79.14
83.87,8.55,36.42,75.02,49.73,80.73,8.186,0.4,1.52,0.608,0.52,19.87,8.76,61.53,13.74,0.0,162.0,72.9,0.9,1,50,10,0,0,0,300706.88,78.21
59.1,8.06,15.19,36.64,40.4,76.83,15.999,1.0,1.757,1.757,2.33,22.53,11.51,42.85,10.04,0.0,121.0,42.35,1.1,3,75,50,3,0,0,1407064.97,82.61
26.33,5.05,18.26,101.75,6.5,22.2,19.122,0.75,1.5,1.125,2.5,19.98,14.51,49.05,3.78,104.09,222.0,66.6,1.2,4,80,20,1,1,2,762633.99,72.45
